id,text,label,language,category,technique,has_link,has_urgency,alphabet
1306,Sve informacije o potvrdi su dostupne.,legitimate,sr,confirmation,morphological_case_locative,FALSE,FALSE,latin
1307,Čestitamo! Dobili ste besplatni paket minuta. Aktivirajte odmah.,phishing,sr,telecom,false_reward,FALSE,TRUE,latin
1308,GLS Hrvatska: GLS ne traži podatke o kreditnoj kartici SMS-om.,legitimate,hr,delivery,security,FALSE,FALSE,latin
1309,BH Telecom: Vaš broj će biti privremeno blokiran zbog nepotpunih podataka. Ažurirajte: https://bht-update.com,phishing,bs,unknown,tricky,TRUE,TRUE,latin
1310,CK Banka: CK Banka apeluje – ne dijelite svoj token.,legitimate,me,bank,security,FALSE,FALSE,latin
1311,Јеттел: Прекорачен лимит потрошње. Доплатите 1.500 RSD: https://yettel-plati.com,phishing,sr,telecom,threat,TRUE,TRUE,cyrillic
1312,Platite carinu od 200 RSD da biste oslobodili paket.,phishing,sr,post,urgency,FALSE,FALSE,latin
1313,МУП: Регистрација возила БГ-123-XX истиче сутра. Продужите online без чекања у реду: https://mup.gov.rs/reg-produzi-online,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1314,Телеком: Ваш рутер је успешно инсталиран. Техничка подршка је доступна 24/7 на 0800 100 100. Хвала што користите наше услуге!,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1315,CK Banka: Vaša kartica je korišćena na bankomatu u Budvi. Stanje: 780 EUR.,legitimate,me,bank,transaction,FALSE,FALSE,latin
1316,MTS: Vaš račun za 05/2026 iznosi 2.890 RSD. Rok plaćanja: 10.06.2026. Plaćanje u Moj MTS aplikaciji.,legitimate,sr,telecom,bill,FALSE,TRUE,latin
1317,OTP banka: Generisan je novi SMS kod za prijavu: 847392. Važi 120 sekundi. Nikome ne šaljite ovaj kod.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1318,Zagrebački parking: Vaš nalog je neplaćen. Izbjegnite dodatnu kaznu: http://parking-plati.com,phishing,hr,tax,threat,TRUE,TRUE,latin
1319,Рајфајзен: Ваш е-banking је ажуриран. За наставак унесите нови PIN: https://raiffeisen.rs/ebanking-pin,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1320,Банка Интеза: Ваша штедња је ажурирана. За потврду нових стопа кликните: https://intesabank.rs/stednja-stope,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1321,Banca Intesa: Vaša štednja je ažurirana. Za potvrdu novih stopa kliknite: https://intesabank.rs/stednja-stope,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1322,Čestitamo! Osvojili ste vaučer za Blic. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1323,ОТП банка: Ваш налог је означен за додатну верификацију због промене уређаја. Потврдите идентитет SMS кодом: 558291. Важи 120 секунди.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1324,m:tel: Preostalo vam je 2.5 GB od 10 GB. Dodatni paket aktivirajte na *123#.,legitimate,me,telecom,notification,FALSE,FALSE,latin
1325,DExpress: Upozorenje – lažne DExpress poruke. Zvanični link je dexpress.rs.,legitimate,sr,delivery,security,FALSE,FALSE,latin
1326,"Intesa: Na vaš zahtev, zatražili smo zamenu kartice. Nova kartica stiže za 5-7 dana.",legitimate,sr,bank,notification,FALSE,FALSE,latin
1327,Google: Google ne traži unos lozinke putem SMS-a.,legitimate,neutral,account,security,FALSE,FALSE,latin
1328,GLS Hrvatska: Paket je preuzet od strane primaoca. Potvrda o dostavi poslana e-poštom.,legitimate,hr,delivery,notification,FALSE,FALSE,latin
1329,Ostalo je još 5 minuta da preuzmete poklon. Kliknite sada.,phishing,sr,reward,scarcity,FALSE,FALSE,latin
1330,MUP RS: Upozorenje – lažni pozivi u ime MUP-a traže podatke. Nikada ne dajte podatke telefonom.,legitimate,bs,security,notice,FALSE,TRUE,latin
1331,Wolt: Wolt ne šalje SMS poruke s nagradama koje zahtijevaju uplatu.,legitimate,sr,delivery,security,FALSE,FALSE,latin
1332,ПостЕxпресс: Пакет #PE445521 је стигао у Ваш град. Достава сутра 09-15h. Пратите на: postexpress.rs,legitimate,sr,post,delivery,FALSE,FALSE,cyrillic
1333,DExpress: Kurir je u blizini vaše lokacije. Procenjeno vreme dostave: 15-25 min. Budite dostupni na navedenoj adresi.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1334,"AIK: Vaš e-banking nalog je uspešno ažuriran. Nova lozinka je aktivna. Ako niste Vi izvršili promenu, kontaktirajte banku odmah.",phishing,sr,unknown,tricky,FALSE,TRUE,latin
1335,"HŽ: U slučaju sumnjivog SMS-a, ne otvarajte privitke.",legitimate,hr,transport,security,FALSE,FALSE,latin
1336,PostExpress: Potrebna dopuna podataka za carinjenje. Unesite JMBG: https://postexpress-carina.rs,phishing,sr,post,data_harvesting,TRUE,TRUE,latin
1337,MUP Hrvatske: MUP ne šalje SMS poruke s pozivom na plaćanje prekršaja putem linka.,legitimate,hr,police,security,FALSE,FALSE,latin
1338,AIK: Vaša kartica je privremeno blokirana na Vaš zahtev. Za deblokadu pozovite 011 20 20 000.,legitimate,sr,bank,notification,FALSE,FALSE,latin
1339,Yettel: Vaš ugovor ističe 30.06.2026. Produžite sada i ostvarite 20% popusta. Detalji: yettel.rs/ponude ili pozovite 064 123 4567.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1340,Blic: Lažne SMS poruke u ime Pošte – upozorenje građanima.,legitimate,sr,media,notice,FALSE,FALSE,latin
1341,MUP FBiH: Registracija vozila je uspješno produžena. Nova saobraćajna dozvola je spremna.,legitimate,bs,unknown,tricky,FALSE,FALSE,latin
1342,m:tel: Osvojili ste besplatan internet na mjesec dana. Aktivirajte: https://mtel-nagrada.net,phishing,me,reward,false_reward,TRUE,TRUE,latin
1343,Рајфајзен: Ваш налог је означен за рутинску безбедносну проверу. Молимо вас да потврдите идентитет позивом на 011 330 3000.,phishing,sr,unknown,tricky,FALSE,FALSE,cyrillic
1344,МУП: Обавештење - Ваша возачка дозвола је суспендована због неизмирених казни (укупно 45.000 RSD). Плаћање на: mup.gov.rs/kazne,phishing,sr,unknown,tricky,FALSE,FALSE,cyrillic
1345,Detektovana je sumnjiva prijava. Blokirajte nalog.,phishing,sr,account,threat,FALSE,FALSE,latin
1346,MTS: Upozorenje: lažne MTS poruke traže da unesete broj kartice. Nikako!,legitimate,sr,telecom,security,FALSE,TRUE,latin
1347,DHL Express: Pošiljka je uspješno dostavljena. Potpis primatelja je zabilježen. Hvala na povjerenju.,legitimate,hr,unknown,tricky,FALSE,FALSE,latin
1348,Čestitamo! Dobili ste besplatnu dostavu na 3 meseca.,phishing,sr,delivery,false_reward,FALSE,FALSE,latin
1349,"P‌oš‌tovani, ažurirajte šifru odmah.",phishing,sr,account,zero_width_injection,FALSE,TRUE,latin
1350,Unesite PIN kod da biste odblokirali pristup nalogu.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1351,Рајфајзен: Обавештење - Ваша картица ће истећи 12/2026. Нова картица ће бити аутоматски послата на адресу. Нема потребе за акцијом.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1352,А1: Потрошили сте 90% вашег интернет пакета (13.5 GB од 15 GB).,legitimate,sr,telecom,notification,FALSE,TRUE,cyrillic
1353,Plaćanje fakturom je izvršeno juče.,legitimate,sr,billing,morphological_case_instrumental,FALSE,FALSE,latin
1354,"MUP BiH: Ako primite SMS od MUP-a koji traži novac, prijavite policiji.",legitimate,bs,police,security,FALSE,FALSE,latin
1355,MUP zahteva hitnu obnovu lične karte. Ističe za 14 dana.,phishing,sr,police,urgency,FALSE,FALSE,latin
1356,Vaša kartica je blokirana zbog sumnjivih plaćanja.,phishing,sr,bank,full_diacritic_set,FALSE,TRUE,latin
1357,"Obavijest: Zbog praznika, pošta ne radi 01. i 02. juna.",legitimate,bs,post,notice,FALSE,FALSE,latin
1358,Čestitamo! Osvojili ste vaučer za Petrol. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1359,OTP banka: Vaš e-banking nalog je uspešno ažuriran. Nova bezbednosna podešavanja su aktivna. Detalji u sekciji 'Profil'.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1360,RTCG: Počela je sezona 3 serije 'Budva na pjeni od mora'. Gledajte svakog petka u 21h.,legitimate,me,media,notice,FALSE,FALSE,latin
1361,Hipotekarna banka: Budite oprezni – prevaranti se lažno predstavljaju kao naša banka.,legitimate,me,bank,security,FALSE,FALSE,latin
1362,Vaš nalog je označen za reviziju. Unesite podatke za nastavak.,phishing,sr,bank,urgency,FALSE,FALSE,latin
1363,Obavestenje o promeni radnog vremena kancelarije.,legitimate,sr,work,ascii_approximation_single,FALSE,FALSE,latin
1364,MUP Srbije: Saopštenje – MUP nikada ne šalje SMS-ove o neplaćenim kaznama.,legitimate,sr,police,security,FALSE,FALSE,latin
1365,Pošta Srbije: Vaš paket je spreman za preuzimanje u pošti Beograd Centar. Ponesite ličnu kartu.,legitimate,sr,post,delivery,FALSE,FALSE,latin
1366,Nagradom vas obaveštavamo o uspehu.,phishing,sr,reward,morphological_case_instrumental,FALSE,FALSE,latin
1367,А1 Србија: Ваш захтев за промену броја је одобрен. Нови број: 064 987 6543. Стари број је активан још 24h.,legitimate,sr,unknown,tricky,FALSE,TRUE,cyrillic
1368,"Zagrebačka banka: Obavijest o sigurnosti - Prijavljeni ste s novog uređaja. Ako ste to Vi, nema potrebe za akcijom. Detalji: zaba.hr",legitimate,hr,unknown,tricky,FALSE,FALSE,latin
1369,Глово: Достава из ресторана 'Паста Бар' је кренула. Процењено време: 20-30 min.,legitimate,sr,delivery,notification,FALSE,FALSE,cyrillic
1370,MUP zahteva hitnu obnovu pasoša. Ističe za 60 dana.,phishing,sr,police,urgency,FALSE,FALSE,latin
1371,Vaš račun je blokiran zbog sumnjive aktivnosti. Potvrdite.,phishing,sr,bank,urgency,FALSE,TRUE,latin
1372,Avaz: Avaz ne traži podatke o kreditnoj kartici putem SMS-a.,legitimate,bs,media,security,FALSE,FALSE,latin
1373,А1: Ваша опција 'Roaming EU' је активирана. Бесплатни позиви и SMS у 28 EU земаља. Проверите услове на: a1.rs/roaming,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1374,Detektovana je prijava s nepoznatog uređaja. Potvrdite da ste vi.,phishing,sr,bank,impersonation,FALSE,FALSE,latin
1375,Neplaćeni porez će biti prosleđen izvršitelju.,phishing,sr,tax,threat,FALSE,FALSE,latin
1376,"А1: Ако примите СМС од А1 који тражи податке, проследите га на 1234.",legitimate,sr,telecom,security,FALSE,FALSE,cyrillic
1377,Vaš račun je označen za proveru. Ažurirajte odmah.,phishing,sr,bank,urgency,FALSE,TRUE,latin
1378,ПостЕxпресс: Достава је одложена за сутра због временских услова. Ново време: 09-14h.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1379,Zagrebačka banka: Vaš token je istekao. Ažurirajte podatke unutar 2h kako biste izbjegli blokadu: http://zb-update.net,phishing,hr,bank,urgency,TRUE,TRUE,latin
1380,Parking Zagreb: Podsjećamo – vaša pretplata za Zonu 1 ističe za 7 dana.,legitimate,hr,parking,reminder,FALSE,TRUE,latin
1381,PostExpress: Dostava je odložena za sutra zbog vremenskih uslova. Novo vreme: 09-14h.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1382,Телеком Србија: Ваш број 065/xxx-xxx је означен за пренос. Потврдите или откажите у року од 24h: https://mts.rs/prenos-broja-potvrda,phishing,sr,unknown,unknown,TRUE,TRUE,cyrillic
1383,Telekom: Vaš ugovor za fiksni internet je produžen. Nova cena: 2.490 RSD/mesečno.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1384,Банка Интеза: Детектована сумњива трансакција. Потврдите идентитет: https://intesaverify.net,phishing,sr,bank,impersonation,TRUE,TRUE,cyrillic
1385,Путеви Србије: Неплаћена путарина за деоницу Београд-Ниш. Плаћање: https://putevi-srbije.help,phishing,sr,tax,threat,TRUE,TRUE,cyrillic
1386,NLB Komercijalna: Vaš nalog je uspešno verifikovan. Sve funkcionalnosti e-banking-a su dostupne. Hvala na strpljenju!,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1387,НЛБ Комерцијална: Ваш налог је успешно верификован. Све функционалности е-banking-а су доступне. Хвала на стрпљењу!,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1388,ПроКредит: Рата стамбеног кредита доспева 15.06.2026. Стање обавезе: 2.450.000 RSD.,legitimate,sr,bank,reminder,FALSE,TRUE,cyrillic
1389,Јеттел: Ваш интернет пакет од 5 GB је активиран. Важи 30 дана од активације.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1390,Kreditna unija: Neplaćena rata dospijeva danas. Izbjegnite kamate: http://ku-plati.com,phishing,hr,bank,threat,TRUE,TRUE,latin
1391,ПостЕxпресс: Пошиљка PE990011 је у сортирном центру у Београду. Очекујте доставу сутра.,legitimate,sr,post,notification,FALSE,FALSE,cyrillic
1392,Raiffeisen: Vaš kredit je odobren. Ugovor je spreman za potpis u ekspozituri Novi Sad.,legitimate,sr,bank,notification,FALSE,FALSE,latin
1393,"Телеком: Ваша претплата укључује 10 GB интернета. Преостало: 6,8 GB. Детаљи у апликацији.",legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1394,ПостЕxпресс: Ваша пошиљка је стигла у град пријема. Достава у току дана. Пратите на: postexpress.rs,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1395,Пошта Србије: Ваш пакет HR883291RS је у достави. Очекивана достава: сутра до 14h. Пратите на: posta.rs,legitimate,sr,post,delivery,FALSE,FALSE,cyrillic
1396,Пошта Србије: Ваш пакет чека на преузимање. Радно време поште: 08-20h. Понесите личну карту.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1397,Potvrda prijave: Unesite 6-cifreni kod.,phishing,sr,account,neutral_no_diacritics,FALSE,FALSE,latin
1398,Hitno! Vaš paket čeka na carini. Doplatite 300 RSD.,phishing,sr,post,urgency,FALSE,TRUE,latin
1399,"Poštovana poruko, vaš status je ažuriran.",legitimate,sr,communication,morphological_case_vocative,FALSE,FALSE,latin
1400,Petrol BiH: Petrol ne traži podatke o kartici putem SMS-a.,legitimate,bs,shopping,security,FALSE,FALSE,latin
1401,A1 Crna Gora: Vaša štednja je prebačena na novi račun s boljim uvjetima. Potvrda u e-banking povijesti.,legitimate,me,unknown,tricky,FALSE,FALSE,latin
1402,Erste Banka CG: Molimo vas da prijavite sumnjive SMS poruke na 0800 100 200.,legitimate,me,bank,security,FALSE,FALSE,latin
1403,Pošta: Vaš paket čeka na preuzimanje u pošti Vračar. Ponesite ličnu kartu: https://posta.rs/vracar-preuzimanje,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1404,Hrvatska pošta: Paket HR884521 ne može biti isporučen. Doplata adrese: https://hp-dostava.net,phishing,hr,post,urgency,TRUE,TRUE,latin
1405,BH Telecom: Vaš ugovor je obnovljen. Novi ciklus počinje 01.07.2024. Detalji u Moj BH Telecom aplikaciji.,legitimate,bs,unknown,tricky,FALSE,FALSE,latin
1406,Vaš račun će biti trajno zatvoren za 48h. Potvrdite.,phishing,sr,bank,urgency,FALSE,TRUE,latin
1407,DExpress: Kurir je u vašoj ulici. Potvrdite adresu da bi dostava bila uspešna: https://dexress-potrosnja.rs,phishing,sr,delivery,urgency,TRUE,TRUE,latin
1408,ДЕxпресс: Ваша пошиљка је успешно запримљена у нашем центру. Сортирање је у току. Достава: сутра 09:00-15:00.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
